Unnamed: 0.1,Unnamed: 0,lat,lon,timestamp,datetime,time_delta,distance_Olin,distance_to_chosen
1194,910972,46.067681,-118.3406116,2022-03-11 16:31:25.703000+00:00,2022-03-11 16:31:25.703000+00:00,0 days 00:00:31.627000,1.0935827276815313,10.827645849474543
1195,910973,46.0676772,-118.3403569,2022-03-11 16:31:57.618000+00:00,2022-03-11 16:31:57.618000+00:00,0 days 00:00:31.915000,1.07731970545607,10.846310912593161
1196,910974,46.0672259,-118.3398156,2022-03-11 16:33:06.187000+00:00,2022-03-11 16:33:06.187000+00:00,0 days 00:01:08.569000,1.071783729091586,10.87173538028126
1197,910975,46.0668465,-118.3388219,2022-03-11 16:35:06.706000+00:00,2022-03-11 16:35:06.706000+00:00,0 days 00:02:00.519000,1.0385119111043146,10.933233213241175
1198,910976,46.067327,-118.3384208,2022-03-11 16:35:44.879000+00:00,2022-03-11 16:35:44.879000+00:00,0 days 00:00:38.173000,0.9803362573547246,10.97805677312077
1199,910977,46.0674763,-118.3379309,2022-03-11 16:36:24.948000+00:00,2022-03-11 16:36:24.948000+00:00,0 days 00:00:40.069000,0.9407787960873326,11.019018954794435
1200,910978,46.0681895,-118.337556,2022-03-11 16:37:17.289000+00:00,2022-03-11 16:37:17.289000+00:00,0 days 00:00:52.341000,0.8682754933371559,11.069609520496478
1201,910979,46.068822,-118.3363577,2022-03-11 16:38:25.036000+00:00,2022-03-11 16:38:25.036000+00:00,0 days 00:01:07.747000,0.7521975712325472,11.178621213695909
1202,910980,46.0692399,-118.3357801,2022-03-11 16:39:24.971000+00:00,2022-03-11 16:39:24.971000+00:00,0 days 00:00:59.935000,0.6885928528092279,11.234953044065783
1203,910981,46.0698042,-118.3354326,2022-03-11 16:40:25.046000+00:00,2022-03-11 16:40:25.046000+00:00,0 days 00:01:00.075000,0.6302861079234686,11.279348352444181
1204,910982,46.0697949,-118.3350808,2022-03-11 16:41:25.129000+00:00,2022-03-11 16:41:25.129000+00:00,0 days 00:01:00.083000,0.6086064126397204,11.30491074192652
1205,910983,46.0696615,-118.3340327,2022-03-11 16:42:25.116000+00:00,2022-03-11 16:42:25.116000+00:00,0 days 00:00:59.987000,0.5546548523208363,11.377602271549904
1206,910984,46.0696309,-118.3333427,2022-03-11 16:43:25.070000+00:00,2022-03-11 16:43:25.070000+00:00,0 days 00:00:59.954000,0.518573546243014,11.427413475497369
1207,910985,46.0699189,-118.3313107,2022-03-11 16:44:25.123000+00:00,2022-03-11 16:44:25.123000+00:00,0 days 00:01:00.053000,0.3969037549639416,11.586629006584792
1208,910986,46.0699574,-118.3309097,2022-03-11 16:45:25.123000+00:00,2022-03-11 16:45:25.123000+00:00,0 days 00:01:00,0.3780965645957437,11.617450370945399
1209,910987,46.07088,-118.3298799,2022-03-11 16:46:25.137000+00:00,2022-03-11 16:46:25.137000+00:00,0 days 00:01:00.014000,0.251672389905313,11.723840628101598
1210,910988,46.0716632,-118.3303422,2022-03-11 16:47:01.191000+00:00,2022-03-11 16:47:01.191000+00:00,0 days 00:00:36.054000,0.1956042729218469,11.716404130206724
1211,910989,46.072132,-118.3301585,2022-03-11 16:48:18.001000+00:00,2022-03-11 16:48:18.001000+00:00,0 days 00:01:16.810000,0.1491598802014996,11.746050721418737
1212,910990,46.0720671,-118.3302459,2022-03-11 16:48:53.038000+00:00,2022-03-11 16:48:53.038000+00:00,0 days 00:00:35.037000,0.1589453864955299,11.737393876825815
1213,910991,46.0721155,-118.3301578,2022-03-11 16:49:29.303000+00:00,2022-03-11 16:49:29.303000+00:00,0 days 00:00:36.265000,0.1502841867895416,11.745529501393328
1214,910992,46.0721155,-118.3301578,2022-03-11 16:50:04.554000+00:00,2022-03-11 16:50:04.554000+00:00,0 days 00:00:35.251000,0.1502841867895416,11.745529501393328
1215,910993,46.0720722,-118.3302361,2022-03-11 16:56:51.440000+00:00,2022-03-11 16:56:51.440000+00:00,0 days 00:06:46.886000,0.1580020762520533,11.738288982681164
1216,910994,46.0720734,-118.3302329,2022-03-11 17:03:38.345000+00:00,2022-03-11 17:03:38.345000+00:00,0 days 00:06:46.905000,0.1577271004158648,11.738565133052171
1217,910995,46.0720806,-118.3302257,2022-03-11 17:13:16.485000+00:00,2022-03-11 17:13:16.485000+00:00,0 days 00:09:38.140000,0.1567890547060398,11.739342486746095
1218,910996,46.0720627,-118.3302487,2022-03-11 17:30:20.519000+00:00,2022-03-11 17:30:20.519000+00:00,0 days 00:17:04.034000,0.1594239230897251,11.737036130049084
1219,910997,46.0727973,-118.3294721,2022-03-11 17:42:42.719000+00:00,2022-03-11 17:42:42.719000+00:00,0 days 00:12:22.200000,0.0658847483376445,11.81956732916216
1220,910998,46.0720924,-118.3302084,2022-03-11 17:42:43.224000+00:00,2022-03-11 17:42:43.224000+00:00,0 days 00:00:00.505000,0.1549255710284894,11.741019662961591
1221,910999,46.072724,-118.3285921,2022-03-11 17:48:42.381000+00:00,2022-03-11 17:48:42.381000+00:00,0 days 00:05:59.157000,0.0289705603768685,11.881420087292698
1222,911000,46.0727294,-118.3286081,2022-03-11 17:56:21.492000+00:00,2022-03-11 17:56:21.492000+00:00,0 days 00:07:39.111000,0.0281813058591957,11.88043692607146
1223,911001,46.0727271,-118.3286225,2022-03-11 18:02:52.206000+00:00,2022-03-11 18:02:52.206000+00:00,0 days 00:06:30.714000,0.0283016549180718,11.879301993382335
1224,911002,46.0727259,-118.3286022,2022-03-11 18:09:40.481000+00:00,2022-03-11 18:09:40.481000+00:00,0 days 00:06:48.275000,0.0286328532097155,11.88074675783996
1225,911003,46.0727259,-118.3286022,2022-03-11 18:16:28.380000+00:00,2022-03-11 18:16:28.380000+00:00,0 days 00:06:47.899000,0.0286328532097155,11.88074675783996
1226,911004,46.0727313,-118.328604,2022-03-11 18:19:52.552000+00:00,2022-03-11 18:19:52.552000+00:00,0 days 00:03:24.172000,0.028018613747189,11.880803564083589
1227,911005,46.072729,-118.3286235,2022-03-11 18:23:44.057000+00:00,2022-03-11 18:23:44.057000+00:00,0 days 00:03:51.505000,0.0280839077491963,11.87929513579772
1228,911006,46.0727284,-118.3286144,2022-03-11 18:29:45.552000+00:00,2022-03-11 18:29:45.552000+00:00,0 days 00:06:01.495000,0.0282276762750043,11.879940611243017
1229,911007,46.0727284,-118.3286144,2022-03-11 18:40:15.429000+00:00,2022-03-11 18:40:15.429000+00:00,0 days 00:10:29.877000,0.0282276762750043,11.879940611243017
1230,911008,46.0727286,-118.3286063,2022-03-11 18:46:09.663000+00:00,2022-03-11 18:46:09.663000+00:00,0 days 00:05:54.234000,0.0282890414119429,11.880540803367872
1231,911009,46.0721472,-118.3301798,2022-03-11 18:52:06.393000+00:00,2022-03-11 18:52:06.393000+00:00,0 days 00:05:56.730000,0.149382928189734,11.74501741581946
1232,911010,46.0720898,-118.3302071,2022-03-11 18:57:56.829000+00:00,2022-03-11 18:57:56.829000+00:00,0 days 00:05:50.436000,0.1550326333463148,11.741024782520075
1233,911011,46.0720797,-118.3302138,2022-03-11 19:06:24.692000+00:00,2022-03-11 19:06:24.692000+00:00,0 days 00:08:27.863000,0.1561476692258073,11.740183507798871
1234,911012,46.0715705,-118.3304807,2022-03-11 19:13:11.424000+00:00,2022-03-11 19:13:11.424000+00:00,0 days 00:06:46.732000,0.210398825972739,11.70306313715734
1235,911013,46.0709343,-118.3298358,2022-03-11 19:19:41.354000+00:00,2022-03-11 19:19:41.354000+00:00,0 days 00:06:29.930000,0.2448063864649722,11.728902417006285
1236,911014,46.0709242,-118.3298334,2022-03-11 19:26:16.354000+00:00,2022-03-11 19:26:16.354000+00:00,0 days 00:06:35,0.2457810289230658,11.728740726931617
1237,911015,46.0709211,-118.3298386,2022-03-11 19:32:51.439000+00:00,2022-03-11 19:32:51.439000+00:00,0 days 00:06:35.085000,0.2462490657767857,11.728254402773468
1238,911016,46.0709275,-118.3298333,2022-03-11 19:42:39.382000+00:00,2022-03-11 19:42:39.382000+00:00,0 days 00:09:47.943000,0.245437283212533,11.728858584923334
1239,911017,46.0709396,-118.3298136,2022-03-11 19:54:15.651000+00:00,2022-03-11 19:54:15.651000+00:00,0 days 00:11:36.269000,0.2436290963602927,11.730712977862229
1240,911018,46.070961,-118.329799,2022-03-11 20:00:03.070000+00:00,2022-03-11 20:00:03.070000+00:00,0 days 00:05:47.419000,0.2410042663256601,11.73250389768771
1241,911019,46.0699474,-118.3287791,2022-03-11 20:03:29.388000+00:00,2022-03-11 20:03:29.388000+00:00,0 days 00:03:26.318000,0.3371800981033412,11.774288939620533
1242,911020,46.0699207,-118.3300191,2022-03-11 20:10:01.418000+00:00,2022-03-11 20:10:01.418000+00:00,0 days 00:06:32.030000,0.3558144600610783,11.681924988740288
1243,911021,46.0689932,-118.3287238,2022-03-11 20:16:44.234000+00:00,2022-03-11 20:16:44.234000+00:00,0 days 00:06:42.816000,0.443117066990104,11.747973733088767
1244,911022,46.0689953,-118.3287986,2022-03-11 20:23:28.307000+00:00,2022-03-11 20:23:28.307000+00:00,0 days 00:06:44.073000,0.4429859981064655,11.742504064930442
1245,911023,46.0690062,-118.3288075,2022-03-11 20:30:16.300000+00:00,2022-03-11 20:30:16.300000+00:00,0 days 00:06:47.993000,0.4417923036315805,11.742187901696697
1246,911024,46.0690082,-118.3287961,2022-03-11 20:37:03.970000+00:00,2022-03-11 20:37:03.970000+00:00,0 days 00:06:47.670000,0.4415482611405447,11.74309436542567
1247,911025,46.0689887,-118.3287985,2022-03-11 20:44:43.649000+00:00,2022-03-11 20:44:43.649000+00:00,0 days 00:07:39.679000,0.4437190221437882,11.742304166422644
1248,911026,46.0709208,-118.3295674,2022-03-11 20:51:30.324000+00:00,2022-03-11 20:51:30.324000+00:00,0 days 00:06:46.675000,0.2393517868900733,11.74819639886674
1249,911027,46.0720762,-118.3302285,2022-03-11 20:57:55.290000+00:00,2022-03-11 20:57:55.290000+00:00,0 days 00:06:24.966000,0.1572673508923939,11.738984708266528
1250,911028,46.0720537,-118.3302606,2022-03-11 21:04:43.369000+00:00,2022-03-11 21:04:43.369000+00:00,0 days 00:06:48.079000,0.1607689639515433,11.735851955892525
1251,911029,46.0726667,-118.3288297,2022-03-11 21:11:29.334000+00:00,2022-03-11 21:11:29.334000+00:00,0 days 00:06:45.965000,0.0372633782219498,11.862017745541204
1252,911030,46.0726885,-118.3288678,2022-03-11 21:11:30.029000+00:00,2022-03-11 21:11:30.029000+00:00,0 days 00:00:00.695000,0.0362114988397359,11.859989139271272
1253,911031,46.0727464,-118.3289926,2022-03-11 21:18:21.353000+00:00,2022-03-11 21:18:21.353000+00:00,0 days 00:06:51.324000,0.0365646546494615,11.852877112661444
1254,911032,46.0727465,-118.3290026,2022-03-11 21:25:06.581000+00:00,2022-03-11 21:25:06.581000+00:00,0 days 00:06:45.228000,0.0371026648214611,11.852148495952536
1255,911033,46.0727356,-118.3289442,2022-03-11 21:31:52.892000+00:00,2022-03-11 21:31:52.892000+00:00,0 days 00:06:46.311000,0.034971853042122,11.856042459232613
1256,911034,46.0726737,-118.3288273,2022-03-11 21:38:06.161000+00:00,2022-03-11 21:38:06.161000+00:00,0 days 00:06:13.269000,0.0364703560009442,11.862437993497158
1257,911035,46.0726752,-118.3288168,2022-03-11 21:45:25.357000+00:00,2022-03-11 21:45:25.357000+00:00,0 days 00:07:19.196000,0.03603382243442,11.863259368297419
1258,911036,46.0726752,-118.3288168,2022-03-11 21:52:13.285000+00:00,2022-03-11 21:52:13.285000+00:00,0 days 00:06:47.928000,0.03603382243442,11.863259368297419
1259,911037,46.0726743,-118.3288093,2022-03-11 22:18:27.032000+00:00,2022-03-11 22:18:27.032000+00:00,0 days 00:26:13.747000,0.0359378067414478,11.863777210555952
1260,911038,46.0726725,-118.3288174,2022-03-11 22:23:24.422000+00:00,2022-03-11 22:23:24.422000+00:00,0 days 00:04:57.390000,0.0363319454750449,11.863121124558349
1261,911039,46.0726679,-118.3288113,2022-03-11 22:26:25.429000+00:00,2022-03-11 22:26:25.429000+00:00,0 days 00:03:01.007000,0.0366608898042005,11.863407231199423
1262,911040,46.0720935,-118.3302487,2022-03-11 22:32:24.820000+00:00,2022-03-11 22:32:24.820000+00:00,0 days 00:05:59.391000,0.1572562757563393,11.738104110378417
1263,911041,46.0720699,-118.3302425,2022-03-11 22:40:00.370000+00:00,2022-03-11 22:40:00.370000+00:00,0 days 00:07:35.550000,0.1585449924569403,11.737740149103114
1264,911042,46.0720683,-118.330241,2022-03-11 22:46:48.330000+00:00,2022-03-11 22:46:48.330000+00:00,0 days 00:06:47.960000,0.158569590976362,11.73779463194027
1265,911043,46.0720722,-118.3302459,2022-03-11 22:53:17.492000+00:00,2022-03-11 22:53:17.492000+00:00,0 days 00:06:29.162000,0.1585840659239059,11.737570673632776
1266,911044,46.0720656,-118.3302496,2022-03-11 22:53:27.265000+00:00,2022-03-11 22:53:27.265000+00:00,0 days 00:00:09.773000,0.1592713497040314,11.737070680077933
1267,911045,46.0720744,-118.3302322,2022-03-11 22:58:36.583000+00:00,2022-03-11 22:58:36.583000+00:00,0 days 00:05:09.318000,0.1576145828159372,11.73865110805069
1268,911046,46.0727016,-118.3285064,2022-03-11 23:04:38.223000+00:00,2022-03-11 23:04:38.223000+00:00,0 days 00:06:01.640000,0.0331586549414683,11.886915026396002
1269,911047,46.072697,-118.3284996,2022-03-11 23:12:16.236000+00:00,2022-03-11 23:12:16.236000+00:00,0 days 00:07:38.013000,0.0338242016421611,11.887252646330504
1270,911048,46.0726944,-118.3285003,2022-03-11 23:19:03.306000+00:00,2022-03-11 23:19:03.306000+00:00,0 days 00:06:47.070000,0.0340740196523787,11.88711068912809
1271,911049,46.0726958,-118.3285005,2022-03-11 23:27:48.250000+00:00,2022-03-11 23:27:48.250000+00:00,0 days 00:08:44.944000,0.0339233384921754,11.88714486858469
1272,911050,46.0726958,-118.3285005,2022-03-11 23:34:09.165000+00:00,2022-03-11 23:34:09.165000+00:00,0 days 00:06:20.915000,0.0339233384921754,11.88714486858469
1273,911051,46.0726947,-118.3285034,2022-03-11 23:40:03.242000+00:00,2022-03-11 23:40:03.242000+00:00,0 days 00:05:54.077000,0.0339575973342215,11.886894083680893
1274,911052,46.0721146,-118.3301058,2022-03-11 23:58:09.296000+00:00,2022-03-11 23:58:09.296000+00:00,0 days 00:18:06.054000,0.1472902549645348,11.749309517580095
1275,911053,46.0721235,-118.330116,2022-03-12 00:03:48.841000+00:00,2022-03-12 00:03:48.841000+00:00,0 days 00:05:39.545000,0.1472448965553866,11.748870612088055
1276,911054,46.0721384,-118.3301351,2022-03-12 00:11:18.196000+00:00,2022-03-12 00:11:18.196000+00:00,0 days 00:07:29.355000,0.1473136608314527,11.747987779018223
1277,911055,46.0721444,-118.3301366,2022-03-12 00:20:45.186000+00:00,2022-03-12 00:20:45.186000+00:00,0 days 00:09:26.990000,0.1469806023931611,11.748086110122244
1278,911056,46.0720662,-118.330243,2022-03-12 00:40:31.179000+00:00,2022-03-12 00:40:31.179000+00:00,0 days 00:19:45.993000,0.1588373607750212,11.737575244092817
1279,911057,46.0720662,-118.330243,2022-03-12 00:48:05.094000+00:00,2022-03-12 00:48:05.094000+00:00,0 days 00:07:33.915000,0.1588373607750212,11.737575244092817
1280,911058,46.0720682,-118.3302378,2022-03-12 00:54:10.152000+00:00,2022-03-12 00:54:10.152000+00:00,0 days 00:06:05.058000,0.1583870761137742,11.738025718511619
1281,911059,46.0727489,-118.3290043,2022-03-12 01:07:06.213000+00:00,2022-03-12 01:07:06.213000+00:00,0 days 00:12:56.061000,0.0370103079214045,11.852108123915956
1282,911060,46.0721812,-118.3296404,2022-03-12 01:14:41.205000+00:00,2022-03-12 01:14:41.205000+00:00,0 days 00:07:34.992000,0.116662538200881,11.785730988531316
1283,911061,46.0644004,-118.3426397,2022-03-12 01:21:28.134000+00:00,2022-03-12 01:21:28.134000+00:00,0 days 00:06:46.929000,1.4390558761008867,10.575492559445527
1284,911062,46.0682312,-118.3373523,2022-03-12 01:22:08.833000+00:00,2022-03-12 01:22:08.833000+00:00,0 days 00:00:40.699000,0.8530491354926619,11.085993530822757
1285,911063,46.0683153,-118.3378096,2022-03-12 01:23:08.834000+00:00,2022-03-12 01:23:08.834000+00:00,0 days 00:01:00.001000,0.8754506770165392,11.054992423463734
1286,911064,46.0685767,-118.3380256,2022-03-12 01:24:08.901000+00:00,2022-03-12 01:24:08.901000+00:00,0 days 00:01:00.067000,0.8723011188605622,11.04763634747923
1287,911065,46.0685935,-118.3380355,2022-03-12 01:24:54.852000+00:00,2022-03-12 01:24:54.852000+00:00,0 days 00:00:45.951000,0.8718877211266761,11.04746030260585
1288,911066,46.0686116,-118.3380394,2022-03-12 01:26:08.895000+00:00,2022-03-12 01:26:08.895000+00:00,0 days 00:01:14.043000,0.8710142047422851,11.047769549683624
1289,911067,46.0686104,-118.3380338,2022-03-12 01:27:08.978000+00:00,2022-03-12 01:27:08.978000+00:00,0 days 00:01:00.083000,0.8707301635598983,11.048142580325383
1290,911068,46.0685992,-118.3380362,2022-03-12 01:28:08.953000+00:00,2022-03-12 01:28:08.953000+00:00,0 days 00:00:59.975000,0.8715784438287135,11.047596566423204
1291,911069,46.0686366,-118.3380321,2022-03-12 01:29:08.909000+00:00,2022-03-12 01:29:08.909000+00:00,0 days 00:00:59.956000,0.8690005926146016,11.04913194363831
1292,911070,46.0686213,-118.338032,2022-03-12 01:30:08.972000+00:00,2022-03-12 01:30:08.972000+00:00,0 days 00:01:00.063000,0.8699398635870258,11.04863461164051
1293,911071,46.0686146,-118.3380343,2022-03-12 01:31:08.975000+00:00,2022-03-12 01:31:08.975000+00:00,0 days 00:01:00.003000,0.8705019278490457,11.048244217938471
1294,911072,46.0685791,-118.3380465,2022-03-12 01:32:09.026000+00:00,2022-03-12 01:32:09.026000+00:00,0 days 00:01:00.051000,0.873486043417835,11.046175379312302
1295,911073,46.0685629,-118.3380505,2022-03-12 01:53:30.250000+00:00,2022-03-12 01:53:30.250000+00:00,0 days 00:21:21.224000,0.8747506597370178,11.045347147990231
1296,911074,46.0685845,-118.338046,2022-03-12 02:02:36.162000+00:00,2022-03-12 02:02:36.162000+00:00,0 days 00:09:05.912000,0.8731181951715151,11.046390107313877
1297,911075,46.0656158,-118.3381296,2022-03-12 03:08:43.073000+00:00,2022-03-12 03:08:43.073000+00:00,0 days 01:06:06.911000,1.0967586237560225,10.946913554650614
1298,911076,46.0683149,-118.3377286,2022-03-12 03:09:19.885000+00:00,2022-03-12 03:09:19.885000+00:00,0 days 00:00:36.812000,0.8704529561860918,11.060953553515603
1299,911077,46.067884,-118.3389382,2022-03-12 03:10:24.043000+00:00,2022-03-12 03:10:24.043000+00:00,0 days 00:01:04.158000,0.9740339180391512,10.957704845126546
1300,911078,46.0676442,-118.339735,2022-03-12 03:11:24.027000+00:00,2022-03-12 03:11:24.027000+00:00,0 days 00:00:59.984000,1.0396028510162223,10.891132371818506
1301,911079,46.0676655,-118.3402812,2022-03-12 03:12:24.114000+00:00,2022-03-12 03:12:24.114000+00:00,0 days 00:01:00.087000,1.0731540496685,10.851515559011464
1302,911080,46.06767,-118.3405215,2022-03-12 03:13:24.127000+00:00,2022-03-12 03:13:24.127000+00:00,0 days 00:01:00.013000,1.0883984210160018,10.833933857784057
1303,911081,46.067763,-118.3408734,2022-03-12 03:14:00.019000+00:00,2022-03-12 03:14:00.019000+00:00,0 days 00:00:35.892000,1.1058377502603027,10.81101668826008
1304,911082,46.0677158,-118.3414735,2022-03-12 03:14:32.548000+00:00,2022-03-12 03:14:32.548000+00:00,0 days 00:00:32.529000,1.148154944278447,10.765229570598144
1305,911083,46.0676237,-118.340789,2022-03-12 03:15:04.500000+00:00,2022-03-12 03:15:04.500000+00:00,0 days 00:00:31.952000,1.1085382119201892,10.812693766604148
1306,911084,46.0677156,-118.341534,2022-03-12 03:15:36.312000+00:00,2022-03-12 03:15:36.312000+00:00,0 days 00:00:31.812000,1.1521820381344263,10.76076348265555
1307,911085,46.0677252,-118.3409264,2022-03-12 03:16:08.518000+00:00,2022-03-12 03:16:08.518000+00:00,0 days 00:00:32.206000,1.1115207260557785,10.805872267559867
1308,911086,46.0677173,-118.3415314,2022-03-12 03:16:39.036000+00:00,2022-03-12 03:16:39.036000+00:00,0 days 00:00:30.518000,1.1519134158287645,10.761010931726895
1309,911087,46.0677221,-118.3414624,2022-03-12 03:17:20.352000+00:00,2022-03-12 03:17:20.352000+00:00,0 days 00:00:41.316000,1.147061844450774,10.766254503431025
1310,911088,46.0677259,-118.3414232,2022-03-12 03:18:18.771000+00:00,2022-03-12 03:18:18.771000+00:00,0 days 00:00:58.419000,1.1442466906139066,10.769268714093204
1311,911089,46.0677159,-118.3414553,2022-03-12 03:18:53.985000+00:00,2022-03-12 03:18:53.985000+00:00,0 days 00:00:35.214000,1.1469421745718542,10.766574428485146
1312,911090,46.0677553,-118.3413142,2022-03-12 03:19:27.138000+00:00,2022-03-12 03:19:27.138000+00:00,0 days 00:00:33.153000,1.135353325142914,10.778268067060655
1313,911091,46.0677437,-118.3414003,2022-03-12 03:20:01.570000+00:00,2022-03-12 03:20:01.570000+00:00,0 days 00:00:34.432000,1.1417191222789116,10.771540860903466
1314,911092,46.0677955,-118.3413247,2022-03-12 03:20:32.426000+00:00,2022-03-12 03:20:32.426000+00:00,0 days 00:00:30.856000,1.1337719603987522,10.778814298496675
1315,911093,46.0677111,-118.341464,2022-03-12 03:21:10.226000+00:00,2022-03-12 03:21:10.226000+00:00,0 days 00:00:37.800000,1.1477912098346723,10.765775647979634
1316,911094,46.0677558,-118.3413979,2022-03-12 03:21:55.405000+00:00,2022-03-12 03:21:55.405000+00:00,0 days 00:00:45.179000,1.1408749776498457,10.772115012770207
1317,911095,46.0677444,-118.341312,2022-03-12 03:22:28.293000+00:00,2022-03-12 03:22:28.293000+00:00,0 days 00:00:32.888000,1.1358276902827722,10.778072590900477
1318,911096,46.0677938,-118.3413652,2022-03-12 03:22:59.971000+00:00,2022-03-12 03:22:59.971000+00:00,0 days 00:00:31.678000,1.136557982983855,10.77577353687448
1319,911097,46.0678437,-118.3413471,2022-03-12 03:23:40.899000+00:00,2022-03-12 03:23:40.899000+00:00,0 days 00:00:40.928000,1.1325501720568711,10.778748789441215
1320,911098,46.0678029,-118.3413151,2022-03-12 03:24:40.975000+00:00,2022-03-12 03:24:40.975000+00:00,0 days 00:01:00.076000,1.1327166270673388,10.779765027775165
1321,911099,46.067727,-118.341202,2022-03-12 03:25:11.728000+00:00,2022-03-12 03:25:11.728000+00:00,0 days 00:00:30.753000,1.12955107871182,10.785611192676203
1322,911100,46.0677836,-118.3412782,2022-03-12 03:27:21.095000+00:00,2022-03-12 03:27:21.095000+00:00,0 days 00:02:09.367000,1.1313604649255544,10.781850627717933
1323,911101,46.0677426,-118.341298,2022-03-12 03:28:29.316000+00:00,2022-03-12 03:28:29.316000+00:00,0 days 00:01:08.221000,1.1350034467348162,10.779045548459486
1324,911102,46.0678209,-118.3412952,2022-03-12 03:29:29.354000+00:00,2022-03-12 03:29:29.354000+00:00,0 days 00:01:00.038000,1.1303793145484915,10.781823380211247
1325,911103,46.0642381,-118.3456404,2022-03-12 03:42:05.328000+00:00,2022-03-12 03:42:05.328000+00:00,0 days 00:12:35.974000,1.6302913626018296,10.34759417617348
1326,911104,46.0678042,-118.3413333,2022-03-12 04:16:41.055000+00:00,2022-03-12 04:16:41.055000+00:00,0 days 00:34:35.727000,1.1338521959461123,10.778466419100775
1327,911105,46.0677993,-118.3413176,2022-03-12 04:16:56.476000+00:00,2022-03-12 04:16:56.476000+00:00,0 days 00:00:15.421000,1.1330859094761068,10.779462458684648
1328,911106,46.0677481,-118.3413514,2022-03-12 04:17:21.643000+00:00,2022-03-12 04:17:21.643000+00:00,0 days 00:00:25.167000,1.1382273559503353,10.775289719250331
1329,911107,46.0678585,-118.3413147,2022-03-12 04:17:36.701000+00:00,2022-03-12 04:17:36.701000+00:00,0 days 00:00:15.058000,1.129563716687494,10.781623546660386
1330,911108,46.0678855,-118.3413293,2022-03-12 04:17:39+00:00,2022-03-12 04:17:39+00:00,0 days 00:00:02.299000,1.1290283002793595,10.781437165009686
1331,911109,46.0678375,-118.3413555,2022-03-12 04:18:06.816000+00:00,2022-03-12 04:18:06.816000+00:00,0 days 00:00:27.816000,1.1334568390242254,10.777925717852646
1332,911110,46.0678263,-118.3413552,2022-03-12 04:18:22.569000+00:00,2022-03-12 04:18:22.569000+00:00,0 days 00:00:15.753000,1.1340650300209598,10.77757926893487
1333,911111,46.0678173,-118.3413542,2022-03-12 04:18:40+00:00,2022-03-12 04:18:40+00:00,0 days 00:00:17.431000,1.134504032039137,10.77735689828958
1334,911112,46.0678147,-118.3413585,2022-03-12 04:18:56.938000+00:00,2022-03-12 04:18:56.938000+00:00,0 days 00:00:16.938000,1.1349361660773052,10.776954492073411
1335,911113,46.0678148,-118.3413586,2022-03-12 04:19:12.516000+00:00,2022-03-12 04:19:12.516000+00:00,0 days 00:00:15.578000,1.1349371953602845,10.776950411455106
1336,911114,46.0678149,-118.3413586,2022-03-12 04:21:13.468000+00:00,2022-03-12 04:21:13.468000+00:00,0 days 00:02:00.952000,1.1349315740470167,10.776953700427317
1337,911115,46.0660872,-118.3375799,2022-03-12 04:22:19.962000+00:00,2022-03-12 04:22:19.962000+00:00,0 days 00:01:06.494000,1.029459027121753,11.001922070109885
1338,911116,46.0679576,-118.3414837,2022-03-12 04:22:37.718000+00:00,2022-03-12 04:22:37.718000+00:00,0 days 00:00:17.756000,1.1353817581296384,10.772442817258773
1339,911117,46.0678669,-118.3413875,2022-03-12 04:22:53.327000+00:00,2022-03-12 04:22:53.327000+00:00,0 days 00:00:15.609000,1.1339470477771525,10.776535937182258
1340,911118,46.0678461,-118.3413663,2022-03-12 04:23:08.356000+00:00,2022-03-12 04:23:08.356000+00:00,0 days 00:00:15.029000,1.133694621449556,10.777412969377547
1341,911119,46.0678401,-118.341362,2022-03-12 04:23:23.367000+00:00,2022-03-12 04:23:23.367000+00:00,0 days 00:00:15.011000,1.1337440025140486,10.777532309213514
1342,911120,46.0678219,-118.3413014,2022-03-12 04:23:38.445000+00:00,2022-03-12 04:23:38.445000+00:00,0 days 00:00:15.078000,1.1307349317850042,10.781399340435424
1343,911121,46.0678229,-118.3412922,2022-03-12 04:25:44.691000+00:00,2022-03-12 04:25:44.691000+00:00,0 days 00:02:06.246000,1.1300672441526265,10.782110237019555
1344,911122,46.0678229,-118.3412922,2022-03-12 04:27:44.714000+00:00,2022-03-12 04:27:44.714000+00:00,0 days 00:02:00.023000,1.1300672441526265,10.782110237019555
1345,911123,46.0678229,-118.3412922,2022-03-12 04:29:44.760000+00:00,2022-03-12 04:29:44.760000+00:00,0 days 00:02:00.046000,1.1300672441526265,10.782110237019555
1346,911124,46.0678229,-118.3412922,2022-03-12 04:31:44.794000+00:00,2022-03-12 04:31:44.794000+00:00,0 days 00:02:00.034000,1.1300672441526265,10.782110237019555
1347,911125,46.0678229,-118.3412922,2022-03-12 04:33:44.818000+00:00,2022-03-12 04:33:44.818000+00:00,0 days 00:02:00.024000,1.1300672441526265,10.782110237019555
1348,911126,46.0678229,-118.3412922,2022-03-12 04:37:13.819000+00:00,2022-03-12 04:37:13.819000+00:00,0 days 00:03:29.001000,1.1300672441526265,10.782110237019555
1349,911127,46.0678229,-118.3412922,2022-03-12 04:42:44.993000+00:00,2022-03-12 04:42:44.993000+00:00,0 days 00:05:31.174000,1.1300672441526265,10.782110237019555
1350,911128,46.0678229,-118.3412922,2022-03-12 04:48:55.986000+00:00,2022-03-12 04:48:55.986000+00:00,0 days 00:06:10.993000,1.1300672441526265,10.782110237019555
